gene_id,gene_type,gene_short_name,merged_logit_coeff
ENSMUSG00000079109.11,protein_coding,Pms2,0.21928877358089738
ENSMUSG00000037890.13,protein_coding,Wdr19,0.2192610526255203
ENSMUSG00000027305.9,protein_coding,Ndufaf1,0.21901395126465073
ENSMUSG00000038949.8,protein_coding,Cnst,0.21899274361914356
ENSMUSG00000041528.15,protein_coding,Rnf123,0.2189725263612974
ENSMUSG00000025508.13,protein_coding,Rplp2,0.21895618300127054
ENSMUSG00000027163.13,protein_coding,Commd9,0.2189247545571867
ENSMUSG00000025733.17,protein_coding,Rhot2,0.21887484682364178
ENSMUSG00000057093.14,protein_coding,Zfp607b,0.21865671356397537
ENSMUSG00000018651.14,protein_coding,Tada2a,0.21822691755855808
ENSMUSG00000049728.14,protein_coding,Zfp668,0.2181999911880697
ENSMUSG00000026341.16,protein_coding,Actr3,0.2181405052506592
ENSMUSG00000022044.14,protein_coding,Stmn4,0.218077992553045
ENSMUSG00000004872.15,protein_coding,Pax3,0.21800346432321632
ENSMUSG00000020132.9,protein_coding,Rab21,0.2179952595637451
ENSMUSG00000039473.7,protein_coding,Ubn1,0.2179814363386018
ENSMUSG00000017009.3,protein_coding,Sdc4,0.21776520387158174
ENSMUSG00000038775.14,protein_coding,Vill,0.2176951954781903
ENSMUSG00000078515.4,protein_coding,Ddi2,0.2176170659581663
ENSMUSG00000002320.15,protein_coding,Tm9sf1,0.2174259860262267
ENSMUSG00000045761.15,protein_coding,Fam179a,0.21726839759626282
ENSMUSG00000029438.9,protein_coding,Bcl7a,0.21700932804292747
ENSMUSG00000062908.12,protein_coding,Acadm,0.21690751911898154
ENSMUSG00000047557.2,protein_coding,Lxn,0.21675809334332752
ENSMUSG00000041498.13,protein_coding,Kif14,0.21673369245854648
ENSMUSG00000054423.13,protein_coding,Cadps,0.21671697743804105
ENSMUSG00000023938.7,protein_coding,Aars2,0.216715638808079
ENSMUSG00000039678.12,protein_coding,Tbc1d13,0.2165561920216702
ENSMUSG00000036545.8,protein_coding,Adamts2,0.216437830206213
ENSMUSG00000053565.10,protein_coding,Eif3k,0.21638105145110276
ENSMUSG00000054302.15,protein_coding,Eapp,0.21636944077168224
ENSMUSG00000037300.18,protein_coding,Ttc13,0.21631371465036578
ENSMUSG00000020993.8,protein_coding,Trappc6b,0.21614519877531208
ENSMUSG00000028657.14,protein_coding,Ppt1,0.21611674670395836
ENSMUSG00000029528.18,protein_coding,Pxn,0.2159274549053451
ENSMUSG00000024063.12,protein_coding,Lbh,0.21588907689223708
ENSMUSG00000029348.11,protein_coding,Asphd2,0.21586048072507322
ENSMUSG00000009585.17,protein_coding,Apobec3,0.21584758464150303
ENSMUSG00000074794.9,protein_coding,Arrdc3,0.21580753822458937
ENSMUSG00000074212.7,protein_coding,Dnajb14,0.21576560090675623
ENSMUSG00000032485.14,protein_coding,Scap,0.2157439884434807
ENSMUSG00000028876.7,protein_coding,Epha10,0.21567461172888508
ENSMUSG00000063428.8,protein_coding,Ddo,0.21567352383674676
ENSMUSG00000027618.17,protein_coding,Nfs1,0.21558894454820465
ENSMUSG00000018707.13,protein_coding,Dync1h1,0.21549154421036704
ENSMUSG00000032869.15,protein_coding,Psmf1,0.2154023355832917
ENSMUSG00000064068.13,protein_coding,Mtx1,0.21531671771094624
ENSMUSG00000030689.15,protein_coding,Ino80e,0.21529369792655256
ENSMUSG00000025280.7,protein_coding,Polr3a,0.21515354510942825
ENSMUSG00000037971.10,protein_coding,1110032A03Rik,0.21514344462833984
ENSMUSG00000090626.9,protein_coding,Tex9,0.2151275394912441
ENSMUSG00000031932.14,protein_coding,Gpr83,0.2151077179318076
ENSMUSG00000026821.15,protein_coding,Ralgds,0.2150794181637925
ENSMUSG00000019659.8,protein_coding,Ccdc12,0.2150131490415085
ENSMUSG00000035575.11,protein_coding,Utp6,0.21499927795626178
ENSMUSG00000022885.15,protein_coding,St6gal1,0.21498311596756092
ENSMUSG00000038760.13,protein_coding,Trhr,0.21493558150267855
ENSMUSG00000055670.14,protein_coding,Zzef1,0.2148444495099917
ENSMUSG00000049288.4,protein_coding,Lix1l,0.21476130101604823
ENSMUSG00000029577.13,protein_coding,Ube3b,0.21474241994095283
ENSMUSG00000038332.13,protein_coding,Sesn1,0.21470353173182577
ENSMUSG00000027641.13,protein_coding,Rbl1,0.2145095616706408
ENSMUSG00000030208.15,protein_coding,Emp1,0.21449801328371615
ENSMUSG00000024426.17,protein_coding,Atat1,0.2144826299746026
ENSMUSG00000022299.8,protein_coding,Slc25a32,0.21441583757215182
ENSMUSG00000028246.13,protein_coding,Faxc,0.21440311129502504
ENSMUSG00000038893.12,protein_coding,Fam117a,0.21439542053738878
ENSMUSG00000041729.15,protein_coding,Coro2b,0.21439110863720695
ENSMUSG00000022663.3,protein_coding,Atg3,0.2143436187187492
ENSMUSG00000046561.9,protein_coding,Arsj,0.2143265468920928
ENSMUSG00000020328.10,protein_coding,Nudcd2,0.21429290621092767
ENSMUSG00000056215.12,protein_coding,Lrguk,0.214292059633401
ENSMUSG00000004356.7,protein_coding,Utp20,0.2142861471395592
ENSMUSG00000026672.11,protein_coding,Optn,0.21428353694298422
ENSMUSG00000025854.15,protein_coding,Fam20c,0.2141490197568151
ENSMUSG00000028369.15,protein_coding,Svep1,0.21413754019552564
ENSMUSG00000036054.15,protein_coding,Sugp2,0.21402850995983247
ENSMUSG00000056917.12,protein_coding,Sipa1,0.21399176573726464
ENSMUSG00000032735.14,protein_coding,Ablim3,0.21391362655816606
ENSMUSG00000031709.15,protein_coding,Tbc1d9,0.21390270805690495
ENSMUSG00000022433.18,protein_coding,Csnk1e,0.21381906896929243
ENSMUSG00000064128.6,protein_coding,Cenpj,0.21377127470760968
ENSMUSG00000034614.14,protein_coding,Pik3ip1,0.21376727453847005
ENSMUSG00000053111.13,protein_coding,Fank1,0.21376537610067262
ENSMUSG00000061613.12,protein_coding,U2af1,0.21370710985608396
ENSMUSG00000025357.7,protein_coding,Dgka,0.21366125788053258
ENSMUSG00000075470.1,protein_coding,Alg10b,0.21360983348213958
ENSMUSG00000058706.5,protein_coding,0610030E20Rik,0.2135458140156048
ENSMUSG00000057177.12,protein_coding,Gsk3a,0.2135094314455313
ENSMUSG00000030168.13,protein_coding,Adipor2,0.21341083286026705
ENSMUSG00000022203.6,protein_coding,Efs,0.21340763749661046
ENSMUSG00000024782.7,protein_coding,Ak3,0.21332900791499673
ENSMUSG00000051224.13,protein_coding,Tceanc,0.21332342377311808
ENSMUSG00000053617.11,protein_coding,Sh3pxd2a,0.21325365470684518
ENSMUSG00000035629.17,protein_coding,Rubcn,0.2124904561403562
ENSMUSG00000022838.13,protein_coding,Eaf2,0.2123876083203296
ENSMUSG00000034484.7,protein_coding,Snx2,0.21237570399058145
ENSMUSG00000041658.12,protein_coding,Rragb,0.21225386224646717
ENSMUSG00000033985.17,protein_coding,Tesk2,0.21219659548768993
ENSMUSG00000029190.19,protein_coding,D5Ertd579e,0.21209973696972254
ENSMUSG00000032563.16,protein_coding,Mrpl3,0.21209879280653343
ENSMUSG00000056999.14,protein_coding,Ide,0.21209286753054513
ENSMUSG00000038253.6,protein_coding,Hoxa5,0.21206302488302925
ENSMUSG00000021476.8,protein_coding,Habp4,0.21202488835203265
ENSMUSG00000040374.13,protein_coding,Pex2,0.2119838445748183
ENSMUSG00000060181.5,protein_coding,Slc35e3,0.21192846148071823
ENSMUSG00000002660.7,protein_coding,Clpp,0.21185090374735555
ENSMUSG00000019362.8,protein_coding,D8Ertd738e,0.2116650084493693
ENSMUSG00000039254.16,protein_coding,Pomt1,0.211543376418923
ENSMUSG00000033319.5,protein_coding,Fem1c,0.21141040905918954
ENSMUSG00000021557.14,protein_coding,Agtpbp1,0.21140666782272083
ENSMUSG00000015804.14,protein_coding,Med28,0.2113937083917944
ENSMUSG00000048583.16,protein_coding,Igf2,0.21120083046298654
ENSMUSG00000028639.14,protein_coding,Ybx1,0.21116812132613785
ENSMUSG00000035757.16,protein_coding,Selenoo,0.21116036381214995
ENSMUSG00000047143.3,protein_coding,Dmrta2,0.21115580896645975
ENSMUSG00000041773.7,protein_coding,Enc1,0.21110455072128795
ENSMUSG00000050608.11,protein_coding,Minos1,0.2110551720193429
ENSMUSG00000024201.12,protein_coding,Kdm4b,0.21098550633818608
ENSMUSG00000038909.16,protein_coding,Kat7,0.21097924947569544
ENSMUSG00000006235.6,protein_coding,Epor,0.21096734356046187
ENSMUSG00000021906.13,protein_coding,Oxnad1,0.21095564727604157
ENSMUSG00000043153.5,protein_coding,Ispd,0.21094254983099742
ENSMUSG00000038388.14,protein_coding,Mpp6,0.2109281181034666
ENSMUSG00000032254.10,protein_coding,Kif23,0.210871917530994
ENSMUSG00000049313.8,protein_coding,Sorl1,0.21084852837307694
ENSMUSG00000025173.13,protein_coding,Wdr45b,0.21081018199175308
ENSMUSG00000000037.16,protein_coding,Scml2,0.21080682979792098
ENSMUSG00000020718.12,protein_coding,Polg2,0.21072199192848198
ENSMUSG00000085795.8,protein_coding,Zfp703,0.21070387145302305
ENSMUSG00000020589.16,protein_coding,Fam49a,0.21068339362128247
ENSMUSG00000042650.3,protein_coding,Alkbh5,0.21063994470677255
ENSMUSG00000037907.16,protein_coding,Ankrd13b,0.21057972677454984
ENSMUSG00000021794.15,protein_coding,Glud1,0.21051938641908174
ENSMUSG00000000326.12,protein_coding,Comt,0.21048359337074438
ENSMUSG00000036676.14,protein_coding,Tmtc3,0.2103871266270166
ENSMUSG00000038608.15,protein_coding,Dock10,0.2103634131241105
ENSMUSG00000026921.18,protein_coding,Egfl7,0.21035165249220386
ENSMUSG00000025050.7,protein_coding,Pcgf6,0.2101923310091076
ENSMUSG00000025856.15,protein_coding,Pdgfa,0.21011933848394754
ENSMUSG00000001062.18,protein_coding,Vps9d1,0.20997627499077215
ENSMUSG00000023868.15,protein_coding,Pde10a,0.20992597687313613
ENSMUSG00000011751.16,protein_coding,Sptbn4,0.2098936546399689
ENSMUSG00000025395.14,protein_coding,Prim1,0.20983015633918536
ENSMUSG00000041229.15,protein_coding,Phf8,0.2097744315392134
ENSMUSG00000056592.14,protein_coding,Zfp658,0.20974086280112073
ENSMUSG00000049488.14,protein_coding,Tmem67,0.2096753050560739
ENSMUSG00000021451.15,protein_coding,Sema4d,0.20961358585807538
ENSMUSG00000028702.15,protein_coding,Rad54l,0.20949154717525495
ENSMUSG00000022836.10,protein_coding,Mylk,0.20947609395249056
ENSMUSG00000037217.15,protein_coding,Syn1,0.20945998167702545
ENSMUSG00000026796.16,protein_coding,Fam129b,0.2094145457261847
ENSMUSG00000074247.10,protein_coding,Dda1,0.2093121549462604
ENSMUSG00000021771.13,protein_coding,Vdac2,0.20922760358795392
ENSMUSG00000021186.8,protein_coding,Fbln5,0.20922019943575032
ENSMUSG00000056854.4,protein_coding,Pou3f4,0.20909401673237324
ENSMUSG00000027488.12,protein_coding,Snta1,0.2090332982820831
ENSMUSG00000000392.17,protein_coding,Fap,0.20886952595462877
ENSMUSG00000074064.6,protein_coding,Mlycd,0.20882817415648694
ENSMUSG00000032264.9,protein_coding,Zw10,0.2087611408079873
ENSMUSG00000027166.14,protein_coding,Dnajc24,0.20875626251834428
ENSMUSG00000058291.14,protein_coding,Zfp68,0.20872500887477125
ENSMUSG00000038412.8,protein_coding,Higd1a,0.20871152123231876
ENSMUSG00000062580.9,protein_coding,Timm17a,0.20868113196521415
ENSMUSG00000044857.7,protein_coding,Lemd2,0.20866913132953635
ENSMUSG00000007617.17,protein_coding,Homer1,0.20860671102851197
ENSMUSG00000022429.10,protein_coding,Dmc1,0.2085626936841183
ENSMUSG00000061313.8,protein_coding,Ddhd2,0.20847644424182224
ENSMUSG00000061740.7,protein_coding,Cyp2d22,0.20832334847580372
ENSMUSG00000039860.19,protein_coding,Srrm3,0.20830363316612677
ENSMUSG00000033458.17,protein_coding,Fan1,0.2082755161492456
ENSMUSG00000039715.8,protein_coding,Wdr34,0.2081985585043052
ENSMUSG00000001729.14,protein_coding,Akt1,0.20819218947752394
ENSMUSG00000021703.8,protein_coding,Serinc5,0.20817572745201124
ENSMUSG00000036918.15,protein_coding,Ttc7,0.20815863994508052
ENSMUSG00000047261.9,protein_coding,Gap43,0.20810589389445341
ENSMUSG00000042659.15,protein_coding,Arrdc4,0.207961850964806
ENSMUSG00000021939.7,protein_coding,Ctsb,0.20786121812435954
ENSMUSG00000028878.11,protein_coding,Fam76a,0.2078379706955344
ENSMUSG00000028959.14,protein_coding,Fastk,0.20778917121431822
ENSMUSG00000021552.6,protein_coding,Gkap1,0.20773655951040998
ENSMUSG00000026670.15,protein_coding,Uap1,0.20772439294205397
ENSMUSG00000029206.13,protein_coding,Nsun7,0.20768279901571046
ENSMUSG00000020386.5,protein_coding,Sar1b,0.2075464732389159
ENSMUSG00000040189.17,protein_coding,Ccdc114,0.20749283344131234
ENSMUSG00000010392.8,protein_coding,Gosr1,0.20749120335603846
ENSMUSG00000024735.13,protein_coding,Prpf19,0.20748619928778195
ENSMUSG00000019868.16,protein_coding,Vta1,0.20744685403826024
ENSMUSG00000020053.18,protein_coding,Igf1,0.20740791329793792
ENSMUSG00000029427.11,protein_coding,Zcchc8,0.2074011938701956
ENSMUSG00000028710.16,protein_coding,Atpaf1,0.20739275006433694
ENSMUSG00000025855.13,protein_coding,Prkar1b,0.20738554622488387
ENSMUSG00000020561.7,protein_coding,Twistnb,0.20736270583261485
ENSMUSG00000033669.7,protein_coding,Zfp7,0.20733262642777486
ENSMUSG00000024120.12,protein_coding,Lrpprc,0.20733098801888772
ENSMUSG00000023094.14,protein_coding,Msrb2,0.2073097799633621
ENSMUSG00000031791.8,protein_coding,Tmem38a,0.20727530500248412
ENSMUSG00000027215.13,protein_coding,Cd82,0.20723968251806985
ENSMUSG00000032333.6,protein_coding,Stoml1,0.20722033453818373
ENSMUSG00000051065.8,protein_coding,Mb21d2,0.20716638967814685
ENSMUSG00000032786.15,protein_coding,Alas1,0.2071524109006094
ENSMUSG00000035642.16,protein_coding,Aamdc,0.2069989194537601
ENSMUSG00000024187.14,protein_coding,Fam234a,0.20699516740854956
ENSMUSG00000040054.15,protein_coding,Baz2a,0.20693990934321432
ENSMUSG00000003200.9,protein_coding,Sh3gl1,0.20693320650589864
ENSMUSG00000039458.14,protein_coding,Mtmr12,0.20689690015512602
ENSMUSG00000039205.16,protein_coding,Ciz1,0.2068240608630012
ENSMUSG00000029319.8,protein_coding,Coq2,0.20669251966860488
ENSMUSG00000028127.10,protein_coding,Abcd3,0.2066763559181383
ENSMUSG00000034848.17,protein_coding,Ttc21b,0.2065498103477989
ENSMUSG00000018634.10,protein_coding,Crhr1,0.20652809579993026
ENSMUSG00000029311.16,protein_coding,Hsd17b11,0.2063032790250432
ENSMUSG00000059854.8,protein_coding,Hydin,0.206272290323821
ENSMUSG00000073639.5,protein_coding,Rab18,0.20621941170551786
ENSMUSG00000074358.9,protein_coding,Ccdc61,0.2061661842266771
ENSMUSG00000054099.11,protein_coding,Slc25a40,0.20614746379870763
ENSMUSG00000030982.18,protein_coding,9030624J02Rik,0.20601202750442626
ENSMUSG00000033790.11,protein_coding,Tubgcp5,0.20600861748757437
ENSMUSG00000024493.8,protein_coding,Lars,0.205973205773388
ENSMUSG00000028646.16,protein_coding,Rragc,0.20593764405836362
ENSMUSG00000027668.13,protein_coding,Mfn1,0.20579507605584843
ENSMUSG00000026110.15,protein_coding,Mgat4a,0.20573747990108837
ENSMUSG00000051736.8,protein_coding,Fam229b,0.20569581110809312
ENSMUSG00000002017.9,protein_coding,Fam98a,0.20561493560459088
ENSMUSG00000023913.17,protein_coding,Pla2g7,0.20559397645933636
ENSMUSG00000061048.8,protein_coding,Cdh3,0.20544614362463076
ENSMUSG00000020611.14,protein_coding,Gna13,0.20543782189923054
ENSMUSG00000004071.12,protein_coding,Cdip1,0.20535124231136195
ENSMUSG00000028803.18,protein_coding,Nipal3,0.2053265575021343
ENSMUSG00000019952.14,protein_coding,Poc1b,0.20531708449423716
ENSMUSG00000025626.16,protein_coding,Phf6,0.20529995777700114
ENSMUSG00000047603.9,protein_coding,Zfp235,0.20522109384533566
ENSMUSG00000021692.8,protein_coding,Dimt1,0.20503528889155814
ENSMUSG00000025262.8,protein_coding,Fam120c,0.20487021228932326
ENSMUSG00000090841.1,protein_coding,Myl6,0.20481948925208707
ENSMUSG00000000149.10,protein_coding,Gna12,0.20474463814035393
ENSMUSG00000027534.16,protein_coding,Snx16,0.20473288977226892
ENSMUSG00000032932.14,protein_coding,Hspa13,0.2046504276055249
ENSMUSG00000031479.9,protein_coding,Vps36,0.2046211679854528
ENSMUSG00000036873.13,protein_coding,2410004B18Rik,0.204529156800661
ENSMUSG00000022464.13,protein_coding,Slc38a4,0.2043793656698759
ENSMUSG00000066551.12,protein_coding,Hmgb1,0.2042689691894921
ENSMUSG00000047539.9,protein_coding,Fbxo28,0.20422829845566626
ENSMUSG00000027905.15,protein_coding,Ddx20,0.2042237476755147
ENSMUSG00000034336.3,protein_coding,Ina,0.20421438143750031
ENSMUSG00000015619.10,protein_coding,Gata3,0.20416355004128955
ENSMUSG00000036333.10,protein_coding,Kidins220,0.20413611283568955
ENSMUSG00000024769.7,protein_coding,Cdc42bpg,0.2041210161755455
ENSMUSG00000036459.15,protein_coding,Wtip,0.20409264141799235
ENSMUSG00000013495.15,protein_coding,Tmem175,0.2040177987054736
ENSMUSG00000102805.5,protein_coding,Gm37240,0.20399476694610053
ENSMUSG00000020423.6,protein_coding,Btg2,0.20398644750915346
ENSMUSG00000027635.15,protein_coding,Dsn1,0.20396750688550747
ENSMUSG00000024516.12,protein_coding,Sec11c,0.20392078715477469
ENSMUSG00000030604.9,protein_coding,Zfp626,0.2039144408173074
ENSMUSG00000001334.9,protein_coding,Fndc5,0.2038759946634809
ENSMUSG00000024269.11,protein_coding,Tpgs2,0.2038357843864717
ENSMUSG00000024858.13,protein_coding,Grk2,0.20375837147667866
ENSMUSG00000014232.14,protein_coding,Cluap1,0.20354897083263257
ENSMUSG00000024382.13,protein_coding,Ercc3,0.2035432291028493
ENSMUSG00000008496.19,protein_coding,Pou2f2,0.20352967646587672
ENSMUSG00000032024.10,protein_coding,Clmp,0.20349232482652224
ENSMUSG00000074129.13,protein_coding,Rpl13a,0.20347264620272948
ENSMUSG00000004207.14,protein_coding,Psap,0.20346077665682244
ENSMUSG00000021379.1,protein_coding,Id4,0.20338532021153827
ENSMUSG00000001909.15,protein_coding,Trmt1,0.20331299182376525
ENSMUSG00000022842.16,protein_coding,Ece2,0.2032947059847882
ENSMUSG00000029001.15,protein_coding,Fbxo44,0.20324399658678305
ENSMUSG00000050945.7,protein_coding,Zfp438,0.20322729280763116
ENSMUSG00000013997.10,protein_coding,Nit1,0.20319269892952513
ENSMUSG00000023914.16,protein_coding,Mep1a,0.2030710285092538
ENSMUSG00000076433.4,protein_coding,BC100451,0.20304174676275136
ENSMUSG00000035202.8,protein_coding,Lars2,0.20300125878599856
ENSMUSG00000003848.14,protein_coding,Nob1,0.20297904345256895
ENSMUSG00000042350.13,protein_coding,Arel1,0.2028250867091712
ENSMUSG00000037104.8,protein_coding,Socs5,0.20273828262245167
ENSMUSG00000020149.17,protein_coding,Rab1a,0.2027351012831744
ENSMUSG00000002395.14,protein_coding,Use1,0.20267960580211625
ENSMUSG00000031967.15,protein_coding,Afg3l1,0.20266261890537954
ENSMUSG00000028331.12,protein_coding,Trmo,0.20255639471951317
ENSMUSG00000042766.17,protein_coding,Trim46,0.2025384334623184
ENSMUSG00000078622.8,protein_coding,Ccdc47,0.20251222672735558
ENSMUSG00000040749.11,protein_coding,Siah1b,0.2024646930563596
ENSMUSG00000040044.11,protein_coding,Orc3,0.20241053819189053
ENSMUSG00000028557.10,protein_coding,Rnf11,0.20239076880918933
ENSMUSG00000003934.5,protein_coding,Efnb3,0.20238480052453645
ENSMUSG00000027070.14,protein_coding,Lrp2,0.20232954359212177
ENSMUSG00000028393.10,protein_coding,Alad,0.20224468766543235
ENSMUSG00000023030.16,protein_coding,Slc11a2,0.20222780990928918
ENSMUSG00000005087.17,protein_coding,Cd44,0.20199294690015945
ENSMUSG00000035877.17,protein_coding,Zhx3,0.20197268246690325
ENSMUSG00000023971.8,protein_coding,Rrp36,0.20194135181519846
ENSMUSG00000021892.14,protein_coding,Sh3bp5,0.20193069922395052
ENSMUSG00000029910.14,protein_coding,Mad2l1,0.2018129420424722
ENSMUSG00000074165.10,protein_coding,Zfp788,0.20175281986059587
ENSMUSG00000021144.14,protein_coding,Mta1,0.20170929914642838
ENSMUSG00000021072.12,protein_coding,Tmx1,0.201644099606481
ENSMUSG00000036214.14,protein_coding,Znrd1as,0.20154816102524653
ENSMUSG00000024182.16,protein_coding,Axin1,0.20152589192797898
ENSMUSG00000020864.13,protein_coding,Ankrd40,0.20152151220927655
ENSMUSG00000091931.5,protein_coding,AK010878,0.20152043754316878
ENSMUSG00000035027.17,protein_coding,Map2k2,0.2014903524120812
ENSMUSG00000022623.15,protein_coding,Shank3,0.2014382257759253
ENSMUSG00000061559.15,protein_coding,Wdr61,0.20143143663521584
ENSMUSG00000028745.18,protein_coding,Capzb,0.20141155843495154
ENSMUSG00000037446.13,protein_coding,Tulp1,0.20125965360590162
ENSMUSG00000026942.13,protein_coding,Traf2,0.20119624030394664
ENSMUSG00000046658.16,protein_coding,Zfp316,0.20118485912085443
ENSMUSG00000020818.16,protein_coding,Mfsd11,0.2011084694364077
ENSMUSG00000070709.12,protein_coding,Zfp974,0.20107882084703244
ENSMUSG00000026276.17,protein_coding,Sept2,0.20106887031810253
ENSMUSG00000033355.6,protein_coding,Rtp4,0.20104331662182445
ENSMUSG00000037991.9,protein_coding,Rmi2,0.20103460029103074
ENSMUSG00000038208.13,protein_coding,Pgap3,0.2010147605704883
ENSMUSG00000036995.7,protein_coding,Asap3,0.20094780193112094
ENSMUSG00000031712.10,protein_coding,Il15,0.20087215106275894
ENSMUSG00000050022.16,protein_coding,Amz1,0.20072027222155053
ENSMUSG00000022558.15,protein_coding,Mroh1,0.20071679736411385
ENSMUSG00000000402.2,protein_coding,Egfl6,0.20070467545838946
